index,rating,comment
120527,1.0,"Frau Schüssler ist eine Ärztin, die man uneingeschränkt weiterempfehlen kann, besonders, weil sie sehr auf die Bedürfnisse der Patienten eingeht und sehr freundlich ist."
351594,1.0,Ich war rundum zufrieden und fühlte mich stets gut aufgehoben.
361120,1.0,Herr Bienert nimmt sich viel Zeit und geht ausführlich auf die angesprochenen Probleme ein. Ich habe mich sehr gut verstanden gefühlt.
250577,4.0,"Die kleine Hausarztpraxis macht am Empfang einen freundlichen Eindruck. Bei Frau Dr. Stöckmann ist dies leider sehr tagesformabhängig. An einem Tag nimmt sie sich Zeit und erklärt Befunde, dann wird man ""abgewatsch"" und sie fühlt sich persönlich beleidigt, wenn man eine Zweitmeinung einholt. Häufig wirkt die Verlaufskenntnis unvollständig. Die Praxisorganisation ist zeitlich sehr unflexibel (Labor, Notfalltermine)."
173028,1.0,"Die Praxis Dr.Bachner und Dr.Micloiu und das ganze Team , sind die Besten !!! So lieb und hilfsbereit,immer ein offenes Ohr ,schnelle und gute Hikfe ! Es wird sich sehr gut gekümmert . Ob kleine Wehwechen oder auch schlimmeres , sie finden die richtigen Lösungen und Medikamente . Kann diese Praxis wärmstens weiter empfehlen!!!"
272731,1.0,"Ich bin schon länger in dieser Praxis und war auch schon mit Frau Dr.Hoppe sehr zufrieden - der Übergang zu Frau Dr.Zimmermann verlief reibungslos, fließend, möchte ich sagen. Ich fühle mich sehr gut beraten und auch aufgehoben, sei's bei Frau Dr.Zimmermann, aber auch dem Rest des Teams. Da ich immer wieder Probleme mit meinen Zähnen habe, oft auch ohne Vorankündigung, ist es toll zu wissen, dass da jemand ist, der so gut organisiert ist, dass ich auf jeden Fall am gleichen Tag im Notfall kommen kann und schmerzfrei nach Hause gehe. Einfach mal ein großes DANKE dafür!!!"
321289,1.0,Wer gut aufgeklärt und behandelt werden will ist bei Peter Aust genau richtig!
166714,2.0,Wenn man endlich als Kassenpatient einen Termin bekommen hat ist alles gut.
241150,1.0,Seid 5 Jahren sind ich und meine Kinder bei Frau Dr. Neumann immer wieder in Behandlung. Durch ihre freundliche und kompetente Art fühlen wir uns erstklassig versorgt - sei es bei medizinisch oder auch kosmetisch indizierten Eingriffen. Auch ihr großes Team an Mitarbeitern ist immer zuvorkommend und versucht auch kurzfristig einen Termin möglich zu machen - selbst am Wochenende.
150772,1.0,"Bevor wir ins Westend Klimikum kamen und somit zu Frau Dr. Stief, waren wir in einer anderen Klinik. Dort könnte keine Ursache für den unerfüllten Kinderwunsch festgestellt werden und man wollte gleich eine Insamination machen. Frau Dr. Stief wollte das nicht einfach so stehen lassen und prüfte erneut. Dies daute auch nur einen Monat und wir könnten gemeinsam eine Therapie erarbeiten und durchführen. Dies führte dann auch rasch zum Erfolg. Wir können Frau Dr. Stief nur empfehlen."
45291,1.0,"Dr. Skerat ist ein großartiger Mensch und Arzt. Mann kann ohne Scheu über seine gesundheitlichen Probleme, er nimmt sich immer genügend Zeit für Erklärungen und hat immer einen guten Tipp zum Thema gesundes Ernährung und Heilkräuter."
85168,1.0,"Ich suchte Dr.Lehnigk wegen langanhaltender massiver Ausfallerscheinungen auf. Auch psychisch war ich fast am Ende. <br />
 Dr. Lehnigk nahm sich sehr viel Zeit für mich. Endlich ein Arzt, der mir ohne Umstände alle Therapie und Diagnostik zukommen ließ. Ich fühlte mich bei ihm sehr aufgehoben und ernstgenommen, er ist kompetent und freundlich. Durch eine Überweisung an eine Spezialistin konnte meine Erkrankung innerhalb von ein paar Tagen geheilt werden. Über ein Jahr experimentieren Ärzte erfolglos an mir herum. Dank Dr.Lehnigk fühle ich mich wieder wie neugeboren und kann endlich wieder meine Arbeit aufnehmen. Ich kann diesen Arzt sehr guten Gewissens weiterempfehlen."
286346,1.0,"alles mögliche wurde unternommen um mir zu helfen<br />
würde immer wieder dort hin gehen"
2211,1.0,"Seit vielen Jahren folge ich Herrn Dr. Friedrichs nach seinen Praxisstandortwechseln. Man findet selten einen Arzt, der neben Kompetenz und Gewissenhaftigkeit auch gleichzeitig soviel Herzlichkeit ausstrahlt."
179005,1.0,"Dr. Franz und Team sind hoch qualifiziert, sehr professionel, kompetent und freundlich.  Dr. Franz tut alles Schmerz zu vermeiden und hat die ""rightige"" Gefühl für was die Patient/in brauchen.  Ich kann in jeder Richtung nur die beste Noten gebe.  Superlativ!"
423465,1.0,"Dr. Kirgis hat meinen Rücken wieder so hinbekommen, dass ich weitgehend ein schmerzfreies Leben führen kann. Die Versteifung von L4/L5 war kein leichter Eingriff. Ich werde wegen meines Rückens, keinen anderen Arzt mehr aufsuchen. Hier fühle ich mich wohl und hier wird zugehöhrt, was man loswerden will. Das ganze Team um Dr. Kirigs ist super organisiert und die Wartezeiten sind nicht lang."
292029,3.0,"Das wohl unfreundlichste personal Deutschlands !!!<br />
Arrogant und rotzfrech.<br />
Die stehn über den Dingen. <br />
Weglaufen solang man noch kann."
415082,1.0,"Herr Dr. Ihle hat sich viel Zeit genommen und mich ausführlich untersucht. Eine Wartezeit gab es praktisch nicht. Er hat innerhalb des Termins, der eine Stunde gedauert hat, verschiedene Behandlungen durchgeführt. Meine Beschwerden, die ich schon einige Monate hatte, waren schon nach dem ersten Termin merklich besser und nach dem letzten verschwunden. Ich bin sehr zufrieden."
378309,1.0,"Auch ohne Termin kommt man schnell dran, klärt sehr gut auf, geht auf den Menschen ein"
90893,4.0,"Ich war vor einiger Zeit das erste Mal in der Praxis von Herrn Dr. Moghadam. Durch die positiven Bewertungen hier bin ich zu ihm gelangt. Die positiven Bewertungen kann ich allerdings nicht wirklich wiedergeben. Ich empfand ihn als nicht besonders freundlich, er war ziemlich still. Während der ganzen Behandlung sagte er kaum etwas, nicht mal, als er mit der Begutachtung meiner Zähne fertig war. Normalerweise bekommt man vom Arzt irgendwas gesagt, in was für einem Zustand sich die Zähne befinden, ob sie einer weiteren Behandlung bedürfen oder eben, dass ihr Zustand gut ist und man nach einem halben Jahr wieder zu einem Kontrolltermin kommen soll. Dr. Moghadam sagte jedoch einfach überhaupt gar nichts, ich war ziemlich verwirrt und musste nochmal nachfragen, dann erst sagte er mir, dass meine Zähne ok seien. Mein alter Zahnarzt entfernte bei jedem Kontrolltermin kostenlos den Zahnstein, was Dr. Moghadam nicht tat. Ich weiß allerdings nicht, ob das zu einem regulären Kontrolltermin dazu gehört oder ob das nur ein besonderes Bonus meines alten Zahnarztes war.<br />
Insgesamt war ich nicht wirklich zufrieden, da muss ich nicht unbedingt nochmal hin."
30109,1.0,"Ich bin schon 23 Jahre in der Praxis :Erst bei Dr.Schmitt und jetzt bei Dr Borbor.<br />
Kann mit gutem Gewissen die Praxis und den Arzt empfehlen."
369350,1.0,"Ich bin schon seit vielen Jahren Patientin beim Herrn Bierwirth.In meiner Schwangerschaft 2019 habe ich ihn logischerweise öfter gesehen und bin sehr glücklich ihn als meinen Gynäkologen zu haben. Er ist fachlich äußerst kompetent, sehr empathisch und freundlich und nimmt sich sehr viel Zeit für seine Patienten. Ich habe mich die ganze Schwangerschaft über sehr gut betreut gefühlt. Vielen Dank für alles."
300796,1.0,"Ich möchte hier ein Lob auf meine behandelnde Ärztin aussprechen. Selten habe ich soviel menschlichkeit, einfühlungsvermögen und hingabe bei einem Arzt erfahren.<br />
Von dem gesamten Team wird man gleich zu beginn warm empfangen. Die Wartezeiten sind trotz des hohen Patientenaufkommens sehr kurz. <br />
Hohe Kompetenz und Fachkenntnis zeichnen Fr. Ackermann aus. Nach langer suche habe ich endlich die Ärztin gefunden die mir helfen konnte. <br />
Vielen Dank, eine von vielen zufriedenen Patientinnen aus Nymphenburg."
437407,1.0,"Ich war nach der Operation völlig schmerzfrei, ich hatte keine Begleiterscheinungen, am Tag nach der Operation könnte ich sofort sehen. Während der Operation hat mich Herr Dr. Christmann bei jedem seiner Schritte mitgenommen, dadurch habe ich mich sicher und sehr gut betreut geführt, ganz ganz toll!"
127673,1.0,"Frau Doktor de Castro ist eine sehr nette und kompetente Ärztin. Ich war mit der Behandlung rundum zufrieden. Sie hatte einen etwas unsicheren Eindruck auf mich gemacht, aber vielleicht liegt es einfach daran, dass ich selbst als Ärztin arbeite oder an meiner peripartalen Depression... ?"
34349,1.0,"Herr Dr. Köhler behandelt sehr behutsam und freundlich. Er hat sich für mich und meine Fragen die Zeit genommen, die es bedurfte. Bei anderen Urologen habe ich mich wesentlich unwohler gefühlt als hier. Ich kann diese Praxis nur empfehlen!"
348798,1.0,"Hervorragende Betreuung, vertrauensvoll und ausgesprochen professionell! Nur weiter zu empfehlen!!!"
29128,1.0,"ich bin seit 2008 Patientin und fühle mich immer gut aufgehoben. Ich werde bestens u. kompetent beraten und auf meine ""Zahnarzt-Phobie"" wird immer sehr einfühlsam eingegangen. Frau Dr. Gottwald und ihr Team sind immer nett, freundlich und humorvoll. Behandlungen, die getätigt werden müssen, werden immer gut erklärt, so dass ich weiß was auf mich zukommt. Insgesamt eine schöne, helle Praxis, mit sehr nettem Personal und einer tollen Ärztin. Auch Frau Dr. Dullek ist eine kompetente Erweiterung des Teams. Sie ist ebenfalls sehr freundlich und einfühlsam. Bin froh so eine tolle Praxis gefunden zu haben!"
283388,1.0,"Nach einer umfangreichen Behandlung, angefangen von einer Zahnreinigung, über Inlays, Kronen und einem Implantat in der Residens Praxis für Zahnheilkunst Dr. Rassaf in Oberursel, kann ich nur Bestes berichten und sagen, dass ich mich zu jedem Zeitpunkt gut aufgehoben gefühlt habe. Nicht nur die stets freundliche Begrüßung des gesamten Teams machte einen guten Eindruck , besonders die Kompetenzen und Fähigkeiten des Dr. Rassafs machten aus mir endlich einen zufriedenen und schmerzfreien Patienten. Nach vielen vorausgegangenen Fehlbehandlungen anderer Zahnärzte, bin ich froh, endlich eine individuelle und qualitativ hochwertige Beratung und Versorgung bekommen zu haben, die meinen Anforderungen an Haltbarkeit und Ästhetik entspricht. Durch das ein Stockwerk tiefer angebundene Labor, sind kurze Lieferzeiten und hochwertige Arbeiten garantiert. Hier hat man bezüglich der Bemalung der Inlays und Kronen auch die Möglichkeit, die Farbe individuell anpassen zu lassen, was sogar im Sichtbereich (wie bei mir) dafür sorgt, das niemand sieht, dass der Zahn nicht ‚echt‘ ist. Einen herzlichen Dank an das gesamte Praxisteam….<br />
<br />
Anja R. aus Darmstadt"
296086,5.0,"Unfreundlich,  inkompetent und Organisationen gleicht NULL!!!! Nach dem ich 1 Monat auf den Twemin gewartet habe,  saß ich noch ewig lang in der Praxis, nach dem ich mich beschwerte wurde ich mit den Worten "" Ja , ja nehmen sie Platz!"" Abgewimmelt. Dann war ich bei der Ärztin die der Meinung war mich belehren zu müssen und mich als dumm darzustellen. Ich wiederhole mich ein letztes mal sagte sie mir, denn sie haben keinen Termin. Diese Praxis ist absolut nicht zu empfehlen! Meiden wenn es geht!!"
166581,6.0,"Fühlte mich während der gesamten Untersuchung nicht wirklcih ernst genommen, meine Beschwerden wurden schnell abgetan und schnell eine Diagnose gestellt ohne irgendwelche Untersuchungen. Von den Sprechstundenhilfen bekommt man eher das Gefühl zu stören, anstatt ein willkommener Patient zu sein. Sehr unprofessionelle Praxis"
265884,1.0,"Sehr kompetent,<br />
keine Wartezeit und gut ausgestattete Praxis"
227768,2.0,Kann die Praxis weiter empfehlen.
432246,1.0,"Eine Magenspiegelung ist eher eine nicht so angenehme Angelegenheit... Die Behandlung durch das Team und Herrn Dr. Holzhüter war sehr kompetent. Keine langen Wartezeiten, nach der Spiegelung gab es noch einen leckeren Obstsalat mit Joghurt. Herr Dr. Holzhüter nahm sich auch Zeit für ein anschließendes Gespräch. <br />
Die Praxis liegt sehr verkehrsgünstig. Alles in allem sehr zu empfehlen!"
280191,1.0,Ich habe als Angstpatient endlich die Zahnärztin meines Vertrauens gefunden. Mitunter nimmt sich Frau Micus viel Zeit und erklärt die einzelnen Behandlungsschritte. Ich hatte keinerlei Schmerzen. Die gesamte Praxis ist sehr modern und alle sind sehr nett.
9450,1.0,"Ich war bei Frau Dr. Maag-Hohl mehrfach zur zahnärztlichen Kontrolle und Behandlung und hab in dieser Praxis auch meine Weisheitszähne rausbekommen. Sie ist immer freundlich und beruhigend, es wird alles abgesprochen und nach den Vorstellungen des Patienten gehandhabt. Insbesondere konnte Frau Dr. Maag-Hohl eine Lösung finden, um meinen Zahn vor einer Überkronung zu schützen und noch weiter zu erhalten, als mein bisheriger Zahnarzt in schon verloren gegeben hatte (ich war zu diesem Zeitpunkt ca. 25!).<br />
<br />
Die Wartezeiten sind tatsächlich manchmal etwas länger, aber das ist auch durchaus verschieden. Mal kommen halt Schmerzpatienten dazwischen, sowas kann man nicht planen. Ich fühle mich in dieser Praxis jedenfalls immer extrem gut aufgehoben."
365220,1.0,"Dr. Grevenstein weiß, was er tut.<br />
Von der Diagnose über die reibungslose OP bis zur Nachbehandlung war ich vollständs zufrieden.<br />
Ich hatte eine vordere Kreuzbandruptur (eine sehr üblich Sportverletzung), welche ich mir Sonntags zuzuog und am folgenden Donnerstag schon operiert wurde. <br />
MRT-Termin unkompliziert im Nachbargebäude. Ich bekam meine Diagnose/MRT und darauffolgende OP-Terminvergabe direkt an einem Tag. <br />
Auch meine Physios kennen Dr. Grevenstein von anderen Patienten und sind mit den Ergebnissen von mir sowie anderen Kreuzbandplastiken die von ihm operiert wurden sehr zufrieden. <br />
Dr. Grevenstein operiert (laut eigenen Angaben) über 300 Kreuzbänder im Jahr und gerade bei so einem handwerklichen Eingriff, ist diese Routine und Erfahrung unverzichtbar für gute Ergebnissse. <br />
<br />
Ein paar andere Punkte noch:<br />
1. teilweise längere Wartezeiten, was mich nicht wirklich gestört hat. (Lieber warte ich mal 10min länger und bekomme ein sehr gute Behandlung als nur 5min zu warten und dann von irgendwem abgefertigt zu werden...)<br />
2. OP nur ambulant, da direkt im hinteren Teil der Praxis durchgeführt.<br />
3. Man weiß wer einen operiert. Für mich ein großer Punkt und was ein gutes Vertrauensverhältnis aufbaut, da sicher weiß wer Hand an einen anlegt (in der Praxis praktizieren nur Dr. Grevenstein und Dr. Hansen als operierende Ärzte)<br />
4. Alle weiteren Mitarbeiter waren auch sehr nett und zuvorkommend.<br />
5. Orthopedietechnik im Haus, Orthese/Motorschiene etc. bekommt man direkt vor Ort."
385714,6.0,Mein Vater ist ein jahrelanger  Patient vom Hausarzt und war 4 Wochen im Krankenhaus und Dr. Willst verweigert die häusliche Krankenpflege vom Krankenhaus weiterzuverlaengern obwohl es im Arztbrief steht. Ich nenne das Vertrauensbruch und unterlassene Hilfeleistung. Mein Vater ist 88 Jahre und muss deswegen einen neuen Hausarzt suchen . Ist das normal? Facharzt soll es tun war seine Antwort. Facharzt sagt ist der Hausarzt zuständig. Wo leben wir eigentlich ?
70663,1.0,"Ich habe die Ärztin als eine sehr kompetente Person angetroffen, das Personal ist sehr hilfsbereit und auch kompetent"
401793,1.0,"In Behandlung bei Dr. Cellarius:<br />
- Klare und eindeutige Aufklärung einer Sterilisation<br />
- Gute Terminabstimmung<br />
- Minimaler Eingriff<br />
- Gute Nachversorgung mit minimalem Zeitaufwand<br />
<br />
Die Behandlung ist bestens für das ambulante Verfahren geeignet. Mit guter Beratung, minimalem Aufwand und einwandfreiem Ergebnis wurde der Eingriff in der Praxis von Herrn Dr. Cellarisus durchgeführt. Grundlage dafür ist sicher die fachliche Kompetenz in dieser Praxis und die technisch gute Ausstattung mit eigenem OP-Bereich."
41318,1.0,"Ich gehe schon seit 17 Jahren in die Praxis von Dr. Eisinger. Was ich besonders an ihm schätze, ist seine sehr sensible, respektvolle und kompetente Art. Ich fühle mich mit all meinen Fragen immer Ernst genommen. Ob Beratung zu Medikamenten, Routineuntersuchung oder gesundheitliches Problem - ich habe in all den Jahren stets die Beratung erhalten, die ich mir von einem guten Arzt wünsche. <br />
<br />
Die in den Bewertungsportalen zum Teil monierten langen Wartezeiten resultieren aus meiner Erfahrung insbesondere daraus, dass sich Dr. Eisinger die Zeit nimmt, die eine gute Beratung braucht. Das ist als Wartende manchmal nervig, aber ich weiß auch, dass der sensible Umgang mit gesundheitlichen Problemen nicht immer mit perfektem Timing vereinbar ist. Das ist m. E. eine Frage der Haltung. Ich habe es immer als angenehm empfunden, dass nicht auf die Uhr geschaut wurde, wenn eine Sorge besprochen/genommen wurde. Und daran erinnere ich mich immer, wenn ich etwas länger warten muss.  <br />
<br />
Auch das Praxisteam ist immer freundlich und zugewandt - insbesondere dann, wenn auch ihnen freundlich begegnet wird. Aber das gilt ja überall im Leben und nicht nur in Arztpraxen."
127713,6.0,"Freundlicher Arzt im allgemeinen aber ich würde nicht diese Praxis <br />
für uns wieder in Anspruch nehmen !"
354081,3.0,"Zunächst muss ich sagen, dass ich Herrn Wolny für einen guten Arzt halte! 2008 war ich das erste mal bei ihm und war sehr zufrieden- hat sich Zeit genommen, nachgefragt , untersucht. In den letzten Jahren wurde die Behandlung auf kurze nachfragen und minutenlanges eintippen in den pc beschränkt. Das ist sehr schade. Auch die mittlerweile ( trotz Termin mind. 1 Stunde) sehr langen Wartezeiten haben dazu geführt, dass ich den Arzt gewechselt habe."
58906,4.0,"viel zu viel Hektik, da kann natürlich keine vernünftige Behandlung<br />
durchgeführt werden. Nichts für mich."
349498,1.0,"Schnelle Behandlung, Gute Beratung, Danke jederzeit wieder."
312285,1.0,"Sehr nettes Team, keine lange Wartezeit, alles bestens. Kann ich nur weiterempfehlen."
103866,2.0,"Meine Kinder sind 6 und 4 und während der ganzen Zeit habe ich mich super betreut gefühlt von Herrn Schock. Bisher hatte er noch für fast alle Probleme eine Lösung und er geht auch (wenn möglich) auf die Wünsche der Eltern bezüglich der Behandlung ein.<br />
<br />
Das Praxisteam ist ebenfalls sehr nett und hilfsbereit. Oft wird einem bereits am Telefon weitergeholfen, so daß man gar nicht erst den Weg in die Praxis antreten muß. Sollte es doch notwendig sein persönlich vorstellig zu werden, so kommt man auch recht schnell dran.<br />
<br />
Es kommt nur  zu längeren Wartezeiten, wenn einer der beiden Ärzte nicht anwesend ist.<br />
<br />
Für mich auf jeden Fall zu empfehlen!!"
392254,1.0,"Endlich mal ein Arzt der sich die Pat. annimmt, zuhört.. Keine Fließbandarbeit in ruhe untersucht und in aller ruhe erklärt.. Auch ein grossen Lob an alle Mitarbeiter.."
131389,1.0,"Seit Jahren habe ich alles wegen meines Tinnitus ausprobiert, endlich wurde mir geholfen"
28456,1.0,"Wir sind seit über 20 Jahren von diesem Arzt, Dr. Schönherr, überzeugt. Auch dem Team gebührt eine außergewöhnliche Anerkennung für ihre Freundlichkeit und Kompetenz. Behandlungstermine sind immer<br />
ohne lange Wartezeiten."
87499,1.0,"Nimmt sich viel Zeit, ich bin seit Jahren dort und sehr zufrieden"
162151,1.0,"Ich gehe jetzt schon fast an die 30 Jahre zu Herrn Dr. Horbach, und fühle mich sehr gut verstanden und vor allem in sehr guten Händen. Sogar eine eigens für Brustultraschall eigene Sprechstunde stellt er zur Verfügung . Und alle schwangeren Frauen  können sich glücklich schätzen , das er auch über ein 3 D Ultraschall Gerät verfügt . Das gibt tolle Babyfotos aus dem Bauch heraus ."
421040,1.0,"Ich bin seit mehreren Monaten regelmäßig bei Frau Hildebrandt und immer wieder sehr zufrieden mit Ihrer zuvorkommenden und netten Art sowie Ihrer überaus professionellen Behandlung. Ich fühle mich gut aufgehoben und auch beraten, da sie stets auf meine Wünsche eingeht. Sie achtet bei mir immer auf einen weitestgehend natürlichen Ausdruck trotz Botoxbehandlung im Stirnbereich. Die Terminfindung ist immer unproblematisch und die Praxis ist sauber und ansprechend. Sehr zu empfehlen."
199467,1.0,"Wir sind mit beiden Kindern (1 und 3) seit Beginn immer noch bei Frau Dr. Wolf, obwohl wir mittlerweile aus K-Lindenthal nach K-Porz gezogen sind. Für diese außergewöhnlich gute Kinderärztin nehmen wir den Weg gerne jedes Mal in Kauf."
409009,1.0,"Nachdem ich jahrelang von Ärzten wegen einer immer wiederkehrenden und äußerst schmerzhaften Sinusitis nur krankgeschrieben wurde, ging Dr Zamani der Ursache auf den Grund. Nach der Diagnose erhielt ich einen OP Termin. Großes Lob an das Vincentinum, der Aufenthalt kam mir wie ein Hotelbesuch mit Vollpension vor. Die OP verlief reibungslos. Dr Zamani war sich sicher in seiner Sache und strahlt es auch so aus. Ich bin sehr zufrieden mit seinem Werk und kann deutlich besser atmen! Danke dafür!"
241688,1.0,"Ein Arzt, der sich bei der langen Wartezeit Zeit für den Patienten nimmt."
327875,4.0,"Dies ist wohl mehr eine Praxis für Schwangere, ich habe mich dort nicht gut aufgenommen gefühlt und suche mir auch eine andere Ärztin. Ich war sowieso nervös, weil lange nicht mehr beim Frauenarzt. Bin mitten in den Wechseljahren und da spinnen die Hormone sowieso. Der Behandlungsraum war gleich Besprechungsraum, es war stickig, der berühmte ""Stuhl"" aus dem letzten Jahrhundert und ich kam mir vor wie ""in der Wäschekammer abgefertigt. <br />
Das Größte war aber dann - und ich glaube das findet jede Frau ätzend - ich lag schon auf dem Stuhl und während der Untersuchung ging die Ärztin an ihr Handy!!!! Da hilft auch keine Entschuldigung mehr, das war es dann für mich.<br />
Die Untersuchung war gründlich, alles andere kann man abhaken, nicht mit mir!!"
276430,1.0,"Eine hervorragende, kompetente Therapeutin, welche innerhalb kürzester wahnsinnig gute Therapieerfolge erzielt. Mein Kleiner hat innerhalb von einem halben Jahr enorme Fortschritte in seiner Entwicklung gemacht und konnte emotional hervorragend stabilisiert werden. Die Feedbackgespräche sind aufschlussreich und die Begleitung der Eltern ist intensiv. Die enge und offene Kommunikation hat mir persönlich geholfen Strategien in der Kindererziehung zu erzielen und dem Bedürfnissen gerecht zu werden."
233837,2.0,"Ich kann mich den schlechten Bewertungen zuvor gar nicht anschließen. Die Behandlung (Hautkrebsscreening) war gut. Mir wurde keine teure Methode aufgedrängt, wie es schon andere Hautärzte versucht haben. Die Ärztin war freundlich, zugänglich. Sie hat mir zugehört und Empfehlungen abgegeben. Ich bin sehr zufrieden."
282976,2.0,"Frau Herbst-Oehme nimmt sich viel Zeit für die einzelnen Patient*innen.Das ist gut, wenn man im Sprechzimmer ist. Weniger gut ist es für Menschen, die es eilig haben. im Wartezimmer zu warten. Aber die Wartezeit lohnt sich! (ein Hinweis zu meinern Bewertungen: ich gebe grundsätzlich keine Note ""sehr gut"")"
343375,1.0,"In angenehmer Atmosphäre nimmt sich Dr. Lebedev Zeit, um Beschwerden anzuhören und ggf. für anschließender Untersuchung/en. Routiniert erklärt er Vorgehensweisen (US, EKG etc.) und führt Untersuchungen promt aus. Man fühlt sich gut aufgehoben. Er weiß was er tut und verweist an Spezialisten, wenn notwendig, ohne zu zögern."
5423,1.0,"Hochmoderne Praxisausstattung und sehr freundliches Praxisteam. Ich bin noch nie so gründlich untersucht worden. Die Untersuchungen wurden direkt und verständlich erklärt. Die Ergebnisse wurden in einem ausführlichen Abschlussgespäch zusammenhängend besprochen und auf die sich aus den Untersuchungen ergebenden Folgerungen hinsichtlich notwendiger Verhaltensanpassungen wurden wertvolle Tipps gegeben. <br />
Insgesamt hat sich die lange Anreise, ca. 500km, auf alle Fälle gelohnt und ich werde auch meine nächste Untersuchung wieder von Dr. Leithäuser durchführen lassen."
247221,1.0,"sehr nette und kompetente Praxis, ich kann gerne empfehlen!"
363881,1.0,"Professionell. Vertrauensvoll. Keinerlei professoraler Habitus. Kompetent. Sympathisch.<br />
Knie-Arthrose, Beinfehlstellung, Probleme mit Muskeln und Bändern in Knie und Bein. Zwei Untersuchungen im Vorfeld. Prof. Siebold drängte zu nichts. Nach OP-Entscheidung schneller Termin. Abläufe nach Plan. OP perfekt gelungen. Knie-Prothese funktioniert einwandfrei, kaum Schmerzen danach. Beugung heute, drei Monate danach, hervorragend. Bein wieder gerade, Muskeln und Bänder haben sich inzwischen an die neue Situation angepasst und bereiten keine Probleme mehr. Unfassbares Glücksgefühl, als einen Tag nach der OP das Bein belastet werden konnte und schon da die Verbesserung im Laufgefühl (an Krücken) spürbar wurde. Vielen Dank. Die Atos-Klink, in der Prof. Siebold praktiziert, ist perfekt durchstrukturiert, das Krankenhauspersonal sehr freundlich und dienstleistungsorientiert."
392834,1.0,Frau Dr. Sadlo nimmt sich viel Zeit zur Beratung und zeigt einem mögliche Alternativen zu herkömmlichen Methoden auf. Vielen Dank dafür.
358618,1.0,"Nach langen hin und her entschied ich mich für das setzen einer Spirale. Bei meiner Suche nach einer Ärztin, welche das Legen unter Narkose vollzieht, entschied ich mich für Frau Dr. Kreuzer. Meinen ersten Termin hatte ich bereits einen Tag später und das auch zu sehr arbeitgebermäßigen Zeiten. Frau Dr. Kreuzer nahm sich sehr viel Zeit, erlärkte mir alle Vorteile der einzelnen Verhütungsmittel ( bisher wurde ich noch nie so detaliert über Verhütungsmittel aufgeklärt). Anschließend erfolgte die Behandlung, welche ebenfalls nicht unangenehm war.<br />
Heute war es dann soweit und ich ging  zu meinem Termin in der Praxis um mir das erste mal eine Spirale setzen zu lassen und war sehr nervös. Schon am Empfang wurde ich von einer sehr freundlichen Mitarbeiterin empfangen, welche mir meine Nervösität direkt ansah und mich mit ihren Worten und Erfahrungen sehr beruhigen konnte. Ich musste nicht lange warten und kam direkt dran. Frau Dr. Kreuzer war sehr vorsichtig und klärte mich bei der Behandlung über jeden Vorgang auf. Durch ihre professionelle und ruhige Art schaffte Sie es mich einigermaßen bei der Behandlung zu entspannen und so konnten wir die Behandlung schnell hinter uns bringen. Ich würde mir jederzeit wieder eine Spirale von ihr legen lassen und werde die Praxis trotz des Fahrtweges (25km) weiterhin aufsuchen. Absolut empfehlenswert, professionell, einfühlsam und liebevoll- weiter so !"
72862,1.0,"Absolutes Kompliment an die beiden Ärzte. Wir fühlen uns dort seit Jahren super aufgehoben und unsere Tochter findet es toll dort. Besonders die Rosine am Ende aus der Schildkröte. Es ist ein schönes Gefühl wenn die Kinder GERNE zum Arzt gehen und keine Angst haben.<br />
<br />
Danke<br />
<br />
G.Tippkötter"
146491,1.0,"Ich bin seit vielen Jahren bei Dr. Sarkar und werde  immer äußerst kompetent und nett behandelt.<br />
Herr Sarkar ist offensichtlich immer auf dem neusten stand der Zahnmedizin.<br />
Er behandelt meine gesamte Familie und ich habe und werde ihn immer und gerne weiter empfehlen."
312805,1.0,Ich wurde sehr gut aufgeklärt und bin mit der Behandlung sehr zufrieden. Kann ich nur empfehlen.
26365,1.0,"Ein sehr kompetenter und sympathischer Arzt, der den Krankheitsursachen wirklich auf den Grund geht und sich für seine Patienten die nötige Zeit nimmt. Zum Einsatz kommt dabei moderne Technik. Auch das Praxispersonal ist sehr freundlich; kurzum eine klasse Mannschaft, die ich nur wärmstens weiterempfehlen kann!"
90355,1.0,"Ich bin seit Jahren in dieser Praxis, bin sehr zufrieden, insbesondere die perfekte Praxisorganisation (keine Wartezeiten, Erinnerung an fällige Termine), die ausgezeichnete Praxisausstattung und die sehr kompetente und umfassende Beratung (u.a. unter Nutzung anderer Ärzte) stehen für mich dabei im Vordergrund."
45228,1.0,"Super Service , hat sich viel Zeit genommen, gute Beratung einfach empfehlenswert !"
84916,2.0,"Gute, schnelle Anamnese, direkte Analyse der Symptone, kompetente Lösungsvorschläge."
16832,6.0,"Ich habe noch nie einen Arzt erlebt, der so frustriert ist. Er sollte seinen Beruf an den Nagel hängen!"
45776,1.0,"Ein sehr kompetenter Arzt, speziell für Probleme an den Füssen ein guter Ort."
395996,1.0,"Sehr kompetent und immer freundlich, er und sein Team sind immer sehr hilfsbereit und machen trotz der vielen Patienten nie den Eindruck das sie überfordert wären<br />
Einfach nur ein tolles Team mit einem super Arzt<br />
Sehr empfehlenswert <br />
Note 1+++"
