text_original,text_cleaned,text_final,text_no_stopwords,target_language,language_original,rating_normalized
"Ich war nach der Operation völlig schmerzfrei, ich hatte keine Begleiterscheinungen, am Tag nach der Operation könnte ich sofort sehen. Während der Operation hat mich Herr Dr. Christmann bei jedem seiner Schritte mitgenommen, dadurch habe ich mich sicher und sehr gut betreut geführt, ganz ganz toll!","Ich war nach der Operation völlig schmerzfrei, ich hatte keine Begleiterscheinungen, am Tag nach der Operation könnte ich sofort sehen. Während der Operation hat mich Herr Dr. Christmann bei jedem seiner Schritte mitgenommen, dadurch habe ich mich sicher und sehr gut betreut geführt, ganz ganz toll!",لقد تخلصت من الألم تمامًا بعد العملية، ولم أعاني من أي آثار جانبية، وتمكنت من الرؤية فورًا في اليوم التالي للعملية. أثناء العملية، اصطحبت الدكتور كريستمان معي في كل خطوة على الطريق، لذلك شعرت بالأمان وتم الاعتناء به جيدًا، إنه أمر رائع حقًا!,لقد تخلصت الألم تمامًا العملية، ولم أعاني آثار جانبية، وتمكنت الرؤية فورًا اليوم التالي للعملية أثناء العملية، اصطحبت الدكتور كريستمان معي خطوة الطريق، لذلك شعرت بالأمان وتم الاعتناء جيدًا، أمر رائع حقًا,ar,de,0.8333333333333333
"Frau Doktor de Castro ist eine sehr nette und kompetente Ärztin. Ich war mit der Behandlung rundum zufrieden. Sie hatte einen etwas unsicheren Eindruck auf mich gemacht, aber vielleicht liegt es einfach daran, dass ich selbst als Ärztin arbeite oder an meiner peripartalen Depression... ?","Frau Doktor de Castro ist eine sehr nette und kompetente Ärztin. Ich war mit der Behandlung rundum zufrieden. Sie hatte einen etwas unsicheren Eindruck auf mich gemacht, aber vielleicht liegt es einfach daran, dass ich selbst als Ärztin arbeite oder an meiner peripartalen Depression... ?",دكتور دي كاسترو طبيب لطيف وكفء للغاية. لقد كنت راضيًا تمامًا عن العلاج. لقد بدت غير آمنة بعض الشيء بالنسبة لي، ولكن ربما يكون ذلك فقط لأنني أعمل كطبيبة أو بسبب اكتئابي في الفترة المحيطة بالولادة...؟,دكتور كاسترو لطيف وكفء للغاية لقد كنت راضيًا تمامًا العلاج لقد بدت آمنة الشيء بالنسبة لي، ربما يكون فقط لأنني أعمل كطبيبة بسبب اكتئابي الفترة المحيطة بالولادة ...,ar,de,0.8333333333333333
"Herr Dr. Köhler behandelt sehr behutsam und freundlich. Er hat sich für mich und meine Fragen die Zeit genommen, die es bedurfte. Bei anderen Urologen habe ich mich wesentlich unwohler gefühlt als hier. Ich kann diese Praxis nur empfehlen!","Herr Dr. Köhler behandelt sehr behutsam und freundlich. Er hat sich für mich und meine Fragen die Zeit genommen, die es bedurfte. Bei anderen Urologen habe ich mich wesentlich unwohler gefühlt als hier. Ich kann diese Praxis nur empfehlen!",يعامل السيد الدكتور كولر الناس بحذر شديد ولطف. لقد أخذ الوقت اللازم لي ولأسئلتي. شعرت بعدم الارتياح مع أطباء المسالك البولية الآخرين أكثر مما شعرت به هنا. لا أستطيع إلا أن أوصي بهذه الممارسة!,يعامل السيد الدكتور كولر الناس بحذر شديد ولطف لقد الوقت اللازم ولأسئلتي شعرت بعدم الارتياح أطباء المسالك البولية الآخرين شعرت أستطيع أوصي بهذه الممارسة,ar,de,0.8333333333333333
"Hervorragende Betreuung, vertrauensvoll und ausgesprochen professionell! Nur weiter zu empfehlen!!!","Hervorragende Betreuung, vertrauensvoll und ausgesprochen professionell! Nur weiter zu empfehlen!!!",دعم ممتاز وجدير بالثقة ومحترف للغاية! موصى به للغاية!,دعم ممتاز وجدير بالثقة ومحترف للغاية موصى للغاية,ar,de,0.8333333333333333
"ich bin seit 2008 Patientin und fühle mich immer gut aufgehoben. Ich werde bestens u. kompetent beraten und auf meine ""Zahnarzt-Phobie"" wird immer sehr einfühlsam eingegangen. Frau Dr. Gottwald und ihr Team sind immer nett, freundlich und humorvoll. Behandlungen, die getätigt werden müssen, werden immer gut erklärt, so dass ich weiß was auf mich zukommt. Insgesamt eine schöne, helle Praxis, mit sehr nettem Personal und einer tollen Ärztin. Auch Frau Dr. Dullek ist eine kompetente Erweiterung des Teams. Sie ist ebenfalls sehr freundlich und einfühlsam. Bin froh so eine tolle Praxis gefunden zu haben!","ich bin seit 2008 Patientin und fühle mich immer gut aufgehoben. Ich werde bestens u. kompetent beraten und auf meine Zahnarzt-Phobie wird immer sehr einfühlsam eingegangen. Frau Dr. Gottwald und ihr Team sind immer nett, freundlich und humorvoll. Behandlungen, die getätigt werden müssen, werden immer gut erklärt, so dass ich weiß was auf mich zukommt. Insgesamt eine schöne, helle Praxis, mit sehr nettem Personal und einer tollen Ärztin. Auch Frau Dr. Dullek ist eine kompetente Erweiterung des Teams. Sie ist ebenfalls sehr freundlich und einfühlsam. Bin froh so eine tolle Praxis gefunden zu haben!",لقد كنت مريضًا منذ عام 2008 وأشعر دائمًا أنني في أيدٍ أمينة. أتلقى نصيحة ممتازة ومختصة ويتم دائمًا التعامل مع رهاب طبيب الأسنان بحساسية شديدة. السيدة الدكتورة جوتوالد وفريقها دائمًا لطيفون وودودون وروح الدعابة. يتم دائمًا شرح العلاجات التي يجب إجراؤها بشكل جيد حتى أعرف ما يمكن توقعه. بشكل عام، ممارسة لطيفة ومشرقة، مع طاقم عمل لطيف للغاية وطبيب رائع. كما تعتبر السيدة الدكتور دولك امتدادًا كفؤًا للفريق. وهي أيضًا ودية للغاية وحساسة. أنا سعيد لأنني وجدت مثل هذه الممارسة الرائعة!,لقد كنت مريضًا عام 2008 وأشعر دائمًا أنني أيدٍ أمينة أتلقى نصيحة ممتازة ومختصة ويتم دائمًا التعامل رهاب الأسنان بحساسية شديدة السيدة الدكتورة جوتوالد وفريقها دائمًا لطيفون وودودون وروح الدعابة يتم دائمًا شرح العلاجات يجب إجراؤها بشكل جيد أعرف يمكن توقعه بشكل عام، ممارسة لطيفة ومشرقة، طاقم عمل لطيف للغاية وطبيب رائع تعتبر السيدة الدكتور دولك امتدادًا كفؤًا للفريق وهي أيضًا ودية للغاية وحساسة سعيد لأنني وجدت الممارسة الرائعة,ar,de,0.8333333333333333
"Nach einer umfangreichen Behandlung, angefangen von einer Zahnreinigung, über Inlays, Kronen und einem Implantat in der Residens Praxis für Zahnheilkunst Dr. Rassaf in Oberursel, kann ich nur Bestes berichten und sagen, dass ich mich zu jedem Zeitpunkt gut aufgehoben gefühlt habe. Nicht nur die stets freundliche Begrüßung des gesamten Teams machte einen guten Eindruck , besonders die Kompetenzen und Fähigkeiten des Dr. Rassafs machten aus mir endlich einen zufriedenen und schmerzfreien Patienten. Nach vielen vorausgegangenen Fehlbehandlungen anderer Zahnärzte, bin ich froh, endlich eine individuelle und qualitativ hochwertige Beratung und Versorgung bekommen zu haben, die meinen Anforderungen an Haltbarkeit und Ästhetik entspricht. Durch das ein Stockwerk tiefer angebundene Labor, sind kurze Lieferzeiten und hochwertige Arbeiten garantiert. Hier hat man bezüglich der Bemalung der Inlays und Kronen auch die Möglichkeit, die Farbe individuell anpassen zu lassen, was sogar im Sichtbereich (wie bei mir) dafür sorgt, das niemand sieht, dass der Zahn nicht ‚echt‘ ist. Einen herzlichen Dank an das gesamte Praxisteam….<br />
<br />
Anja R. aus Darmstadt","Nach einer umfangreichen Behandlung, angefangen von einer Zahnreinigung, über Inlays, Kronen und einem Implantat in der Residens Praxis für Zahnheilkunst Dr. Rassaf in Oberursel, kann ich nur Bestes berichten und sagen, dass ich mich zu jedem Zeitpunkt gut aufgehoben gefühlt habe. Nicht nur die stets freundliche Begrüßung des gesamten Teams machte einen guten Eindruck , besonders die Kompetenzen und Fähigkeiten des Dr. Rassafs machten aus mir endlich einen zufriedenen und schmerzfreien Patienten. Nach vielen vorausgegangenen Fehlbehandlungen anderer Zahnärzte, bin ich froh, endlich eine individuelle und qualitativ hochwertige Beratung und Versorgung bekommen zu haben, die meinen Anforderungen an Haltbarkeit und Ästhetik entspricht. Durch das ein Stockwerk tiefer angebundene Labor, sind kurze Lieferzeiten und hochwertige Arbeiten garantiert. Hier hat man bezüglich der Bemalung der Inlays und Kronen auch die Möglichkeit, die Farbe individuell anpassen zu lassen, was sogar im Sichtbereich wie bei mir dafür sorgt, das niemand sieht, dass der Zahn nicht echt ist. Einen herzlichen Dank an das gesamte Praxisteam.br  br  Anja R. aus Darmstadt",بعد علاج مكثف، بدءًا من تنظيف الأسنان، مرورًا بالترصيع والتيجان والزرع في عيادة طب الأسنان Residens Dr. Rassaf في Oberursel، لا يمكنني إلا أن أبلغ عن الأفضل وأقول إنني شعرت أنني في أيدٍ أمينة في جميع الأوقات. لم يكن مجرد الترحيب الودي الدائم من الفريق بأكمله هو الذي ترك انطباعًا جيدًا، وخاصة مهارات وقدرات الدكتور رصافس التي جعلتني مريضًا راضيًا وخاليًا من الألم. بعد العديد من العلاجات السابقة غير الصحيحة من قبل أطباء أسنان آخرين، يسعدني أنني تلقيت أخيرًا مشورة ورعاية فردية وعالية الجودة تلبي متطلباتي من حيث المتانة والجماليات. بفضل المختبر الموجود في الطابق السفلي، يتم ضمان أوقات التسليم القصيرة والعمل عالي الجودة. هنا لديك أيضًا خيار تعديل اللون بشكل فردي عندما يتعلق الأمر بطلاء التطعيمات والتيجان، والتي حتى في المنطقة المرئية مثل منطقتي تضمن عدم تمكن أي شخص من رؤية أن السن غير حقيقي. شكرًا جزيلاً لفريق التدريب بأكمله.br Anja R. من دارمشتات,علاج مكثف، بدءًا تنظيف الأسنان، مرورًا بالترصيع والتيجان والزرع الأسنان residens dr. rassaf oberursel، يمكنني أبلغ الأفضل وأقول إنني شعرت أنني أيدٍ أمينة الأوقات يكن مجرد الترحيب الودي الدائم الفريق بأكمله انطباعًا جيدًا، وخاصة مهارات وقدرات الدكتور رصافس جعلتني مريضًا راضيًا وخاليًا الألم العديد العلاجات السابقة الصحيحة أطباء أسنان آخرين، يسعدني أنني تلقيت أخيرًا مشورة ورعاية فردية وعالية الجودة تلبي متطلباتي المتانة والجماليات بفضل المختبر الموجود الطابق السفلي، يتم ضمان أوقات التسليم القصيرة والعمل عالي الجودة لديك أيضًا خيار تعديل اللون بشكل فردي عندما يتعلق الأمر بطلاء التطعيمات والتيجان، والتي المنطقة المرئية منطقتي تضمن عدم تمكن شخص رؤية السن حقيقي شكرًا جزيلاً لفريق التدريب بأكمله.br anja دارمشتات,ar,de,0.8333333333333333
"Unfreundlich,  inkompetent und Organisationen gleicht NULL!!!! Nach dem ich 1 Monat auf den Twemin gewartet habe,  saß ich noch ewig lang in der Praxis, nach dem ich mich beschwerte wurde ich mit den Worten "" Ja , ja nehmen sie Platz!"" Abgewimmelt. Dann war ich bei der Ärztin die der Meinung war mich belehren zu müssen und mich als dumm darzustellen. Ich wiederhole mich ein letztes mal sagte sie mir, denn sie haben keinen Termin. Diese Praxis ist absolut nicht zu empfehlen! Meiden wenn es geht!!","Unfreundlich, inkompetent und Organisationen gleicht NULL!!!! Nach dem ich 1 Monat auf den Twemin gewartet habe, saß ich noch ewig lang in der Praxis, nach dem ich mich beschwerte wurde ich mit den Worten  Ja , ja nehmen sie Platz! Abgewimmelt. Dann war ich bei der Ärztin die der Meinung war mich belehren zu müssen und mich als dumm darzustellen. Ich wiederhole mich ein letztes mal sagte sie mir, denn sie haben keinen Termin. Diese Praxis ist absolut nicht zu empfehlen! Meiden wenn es geht!!",منظمات غير ودية وغير كفؤة تساوي الصفر !!!! بعد انتظار شهر للتويمين، جلست في التدريب لفترة طويلة، بعد أن اشتكيت، قيل لي نعم، نعم، اجلس! مرفوض. ثم ذهبت إلى الطبيبة التي شعرت أن عليها أن تحاضرني وتصورني على أنني غبية. قالت لي: سأكرر كلامي للمرة الأخيرة، لأنه ليس لديهم موعد. لا ينصح بهذه الممارسة على الإطلاق! تجنب إذا أمكن!,منظمات ودية وغير كفؤة تساوي الصفر انتظار شهر للتويمين، جلست التدريب لفترة طويلة، اشتكيت، قيل نعم، نعم، اجلس مرفوض ذهبت الطبيبة شعرت عليها تحاضرني وتصورني أنني غبية قالت سأكرر كلامي للمرة الأخيرة، لأنه لديهم ينصح بهذه الممارسة الإطلاق تجنب أمكن,ar,de,4.166666666666667
"Fühlte mich während der gesamten Untersuchung nicht wirklcih ernst genommen, meine Beschwerden wurden schnell abgetan und schnell eine Diagnose gestellt ohne irgendwelche Untersuchungen. Von den Sprechstundenhilfen bekommt man eher das Gefühl zu stören, anstatt ein willkommener Patient zu sein. Sehr unprofessionelle Praxis","Fühlte mich während der gesamten Untersuchung nicht wirklcih ernst genommen, meine Beschwerden wurden schnell abgetan und schnell eine Diagnose gestellt ohne irgendwelche Untersuchungen. Von den Sprechstundenhilfen bekommt man eher das Gefühl zu stören, anstatt ein willkommener Patient zu sein. Sehr unprofessionelle Praxis",لم أشعر أنه يتم أخذي على محمل الجد طوال الفحص بأكمله، وسرعان ما تم رفض شكواي وتم إجراء التشخيص بسرعة دون أي فحوصات. يمنحك موظفو الاستقبال الشعور بأنك مصدر إزعاج وليس مريضًا مرحبًا به. ممارسة غير مهنية للغاية,أشعر أنه يتم أخذي محمل الجد طوال الفحص بأكمله، وسرعان رفض شكواي وتم إجراء التشخيص بسرعة فحوصات يمنحك موظفو الاستقبال الشعور بأنك مصدر إزعاج وليس مريضًا مرحبًا ممارسة مهنية للغاية,ar,de,5.0
"Sehr kompetent,<br />
keine Wartezeit und gut ausgestattete Praxis","Sehr kompetent,br  keine Wartezeit und gut ausgestattete Praxis",كفاءة عالية، لا يوجد وقت انتظار وممارسة جيدة التجهيز,كفاءة عالية، يوجد وقت انتظار وممارسة جيدة التجهيز,ar,de,0.8333333333333333
Kann die Praxis weiter empfehlen.,Kann die Praxis weiter empfehlen.,يمكن أن يوصي هذه الممارسة.,يمكن يوصي الممارسة,ar,de,1.6666666666666665
"Eine Magenspiegelung ist eher eine nicht so angenehme Angelegenheit... Die Behandlung durch das Team und Herrn Dr. Holzhüter war sehr kompetent. Keine langen Wartezeiten, nach der Spiegelung gab es noch einen leckeren Obstsalat mit Joghurt. Herr Dr. Holzhüter nahm sich auch Zeit für ein anschließendes Gespräch. <br />
Die Praxis liegt sehr verkehrsgünstig. Alles in allem sehr zu empfehlen!","Eine Magenspiegelung ist eher eine nicht so angenehme Angelegenheit... Die Behandlung durch das Team und Herrn Dr. Holzhüter war sehr kompetent. Keine langen Wartezeiten, nach der Spiegelung gab es noch einen leckeren Obstsalat mit Joghurt. Herr Dr. Holzhüter nahm sich auch Zeit für ein anschließendes Gespräch. br  Die Praxis liegt sehr verkehrsgünstig. Alles in allem sehr zu empfehlen!",إن تنظير المعدة ليس أمرًا ممتعًا بشكل خاص... كان العلاج الذي قدمه الفريق والدكتور هولزوتر كفؤًا للغاية. لم يكن هناك أوقات انتظار طويلة، بعد التفكير كان هناك سلطة فواكه لذيذة مع الزبادي. كما استغرق السيد الدكتور هولزوتر وقتًا لإجراء محادثة لاحقة. تقع هذه الممارسة في مكان مناسب للغاية. وعلى كل، موصى به للغاية!,تنظير المعدة أمرًا ممتعًا بشكل خاص ... العلاج قدمه الفريق والدكتور هولزوتر كفؤًا للغاية يكن أوقات انتظار طويلة، التفكير سلطة فواكه لذيذة الزبادي استغرق السيد الدكتور هولزوتر وقتًا لإجراء محادثة لاحقة تقع الممارسة مكان مناسب للغاية وعلى كل، موصى للغاية,ar,de,0.8333333333333333
Ich habe als Angstpatient endlich die Zahnärztin meines Vertrauens gefunden. Mitunter nimmt sich Frau Micus viel Zeit und erklärt die einzelnen Behandlungsschritte. Ich hatte keinerlei Schmerzen. Die gesamte Praxis ist sehr modern und alle sind sehr nett.,Ich habe als Angstpatient endlich die Zahnärztin meines Vertrauens gefunden. Mitunter nimmt sich Frau Micus viel Zeit und erklärt die einzelnen Behandlungsschritte. Ich hatte keinerlei Schmerzen. Die gesamte Praxis ist sehr modern und alle sind sehr nett.,كمريض خائف، وجدت أخيرًا طبيب الأسنان الذي أثق به. في بعض الأحيان تستغرق السيدة ميكوس الكثير من الوقت وتشرح خطوات العلاج الفردية. لم يكن لدي أي ألم. الممارسة بأكملها حديثة جدًا والجميع لطيفون جدًا.,كمريض خائف، وجدت أخيرًا الأسنان أثق الأحيان تستغرق السيدة ميكوس الكثير الوقت وتشرح خطوات العلاج الفردية يكن لدي ألم الممارسة بأكملها حديثة جدًا والجميع لطيفون جدًا,ar,de,0.8333333333333333
"Ich war bei Frau Dr. Maag-Hohl mehrfach zur zahnärztlichen Kontrolle und Behandlung und hab in dieser Praxis auch meine Weisheitszähne rausbekommen. Sie ist immer freundlich und beruhigend, es wird alles abgesprochen und nach den Vorstellungen des Patienten gehandhabt. Insbesondere konnte Frau Dr. Maag-Hohl eine Lösung finden, um meinen Zahn vor einer Überkronung zu schützen und noch weiter zu erhalten, als mein bisheriger Zahnarzt in schon verloren gegeben hatte (ich war zu diesem Zeitpunkt ca. 25!).<br />
<br />
Die Wartezeiten sind tatsächlich manchmal etwas länger, aber das ist auch durchaus verschieden. Mal kommen halt Schmerzpatienten dazwischen, sowas kann man nicht planen. Ich fühle mich in dieser Praxis jedenfalls immer extrem gut aufgehoben.","Ich war bei Frau Dr. Maag-Hohl mehrfach zur zahnärztlichen Kontrolle und Behandlung und hab in dieser Praxis auch meine Weisheitszähne rausbekommen. Sie ist immer freundlich und beruhigend, es wird alles abgesprochen und nach den Vorstellungen des Patienten gehandhabt. Insbesondere konnte Frau Dr. Maag-Hohl eine Lösung finden, um meinen Zahn vor einer Überkronung zu schützen und noch weiter zu erhalten, als mein bisheriger Zahnarzt in schon verloren gegeben hatte ich war zu diesem Zeitpunkt ca. 25!.br  br  Die Wartezeiten sind tatsächlich manchmal etwas länger, aber das ist auch durchaus verschieden. Mal kommen halt Schmerzpatienten dazwischen, sowas kann man nicht planen. Ich fühle mich in dieser Praxis jedenfalls immer extrem gut aufgehoben.",لقد كنت مع الدكتور ماج هوهل عدة مرات لإجراء فحوصات وعلاج الأسنان، كما قمت بخلع ضروس العقل في هذه الممارسة. إنها ودودة ومطمئنة دائمًا، ويتم مناقشة كل شيء والتعامل معه وفقًا لرغبات المريض. وعلى وجه الخصوص، وجدت الدكتورة ماج هوهل حلاً لحماية أسناني من التاج والحفاظ عليها أكثر مما أعطاني إياه طبيب الأسنان السابق. كان عمري حوالي 25 عامًا في ذلك الوقت!.br br تكون أوقات الانتظار أحيانًا أطول قليلاً، ولكن هذا يختلف أيضًا. في بعض الأحيان، يعيق مرضى الألم الطريق، ولا يمكنك التخطيط لشيء كهذا. على أية حال، أشعر دائمًا بالاهتمام الشديد في هذه الممارسة.,لقد كنت الدكتور ماج هوهل عدة مرات لإجراء فحوصات وعلاج الأسنان، قمت بخلع ضروس العقل الممارسة إنها ودودة ومطمئنة دائمًا، ويتم مناقشة شيء والتعامل معه وفقًا لرغبات المريض وعلى وجه الخصوص، وجدت الدكتورة ماج هوهل حلاً لحماية أسناني التاج والحفاظ عليها أعطاني الأسنان السابق عمري حوالي عامًا الوقت .br تكون أوقات الانتظار أحيانًا أطول قليلاً، يختلف أيضًا الأحيان، يعيق مرضى الألم الطريق، يمكنك التخطيط لشيء كهذا أية حال، أشعر دائمًا بالاهتمام الشديد الممارسة,ar,de,0.8333333333333333
"Dr. Grevenstein weiß, was er tut.<br />
Von der Diagnose über die reibungslose OP bis zur Nachbehandlung war ich vollständs zufrieden.<br />
Ich hatte eine vordere Kreuzbandruptur (eine sehr üblich Sportverletzung), welche ich mir Sonntags zuzuog und am folgenden Donnerstag schon operiert wurde. <br />
MRT-Termin unkompliziert im Nachbargebäude. Ich bekam meine Diagnose/MRT und darauffolgende OP-Terminvergabe direkt an einem Tag. <br />
Auch meine Physios kennen Dr. Grevenstein von anderen Patienten und sind mit den Ergebnissen von mir sowie anderen Kreuzbandplastiken die von ihm operiert wurden sehr zufrieden. <br />
Dr. Grevenstein operiert (laut eigenen Angaben) über 300 Kreuzbänder im Jahr und gerade bei so einem handwerklichen Eingriff, ist diese Routine und Erfahrung unverzichtbar für gute Ergebnissse. <br />
<br />
Ein paar andere Punkte noch:<br />
1. teilweise längere Wartezeiten, was mich nicht wirklich gestört hat. (Lieber warte ich mal 10min länger und bekomme ein sehr gute Behandlung als nur 5min zu warten und dann von irgendwem abgefertigt zu werden...)<br />
2. OP nur ambulant, da direkt im hinteren Teil der Praxis durchgeführt.<br />
3. Man weiß wer einen operiert. Für mich ein großer Punkt und was ein gutes Vertrauensverhältnis aufbaut, da sicher weiß wer Hand an einen anlegt (in der Praxis praktizieren nur Dr. Grevenstein und Dr. Hansen als operierende Ärzte)<br />
4. Alle weiteren Mitarbeiter waren auch sehr nett und zuvorkommend.<br />
5. Orthopedietechnik im Haus, Orthese/Motorschiene etc. bekommt man direkt vor Ort.","Dr. Grevenstein weiß, was er tut.br  Von der Diagnose über die reibungslose OP bis zur Nachbehandlung war ich vollständs zufrieden.br  Ich hatte eine vordere Kreuzbandruptur eine sehr üblich Sportverletzung, welche ich mir Sonntags zuzuog und am folgenden Donnerstag schon operiert wurde. br  MRT-Termin unkompliziert im Nachbargebäude. Ich bekam meine DiagnoseMRT und darauffolgende OP-Terminvergabe direkt an einem Tag. br  Auch meine Physios kennen Dr. Grevenstein von anderen Patienten und sind mit den Ergebnissen von mir sowie anderen Kreuzbandplastiken die von ihm operiert wurden sehr zufrieden. br  Dr. Grevenstein operiert laut eigenen Angaben über 300 Kreuzbänder im Jahr und gerade bei so einem handwerklichen Eingriff, ist diese Routine und Erfahrung unverzichtbar für gute Ergebnissse. br  br  Ein paar andere Punkte noch:br  1. teilweise längere Wartezeiten, was mich nicht wirklich gestört hat. Lieber warte ich mal 10min länger und bekomme ein sehr gute Behandlung als nur 5min zu warten und dann von irgendwem abgefertigt zu werden...br  2. OP nur ambulant, da direkt im hinteren Teil der Praxis durchgeführt.br  3. Man weiß wer einen operiert. Für mich ein großer Punkt und was ein gutes Vertrauensverhältnis aufbaut, da sicher weiß wer Hand an einen anlegt in der Praxis praktizieren nur Dr. Grevenstein und Dr. Hansen als operierende Ärztebr  4. Alle weiteren Mitarbeiter waren auch sehr nett und zuvorkommend.br  5. Orthopedietechnik im Haus, OrtheseMotorschiene etc. bekommt man direkt vor Ort.",يعرف الدكتور جريفينشتاين ما يفعله. من التشخيص إلى العملية السلسة إلى متابعة العلاج، كنت راضيًا تمامًا. لقد تعرضت لتمزق في الرباط الصليبي الأمامي، وهي إصابة رياضية شائعة جدًا، تعرضت لها يوم الأحد وأجريت لها عملية جراحية يوم الخميس التالي. موعد التصوير بالرنين المغناطيسي سهل في المبنى المجاور. تلقيت تشخيص التصوير بالرنين المغناطيسي وموعد الجراحة اللاحقة في نفس اليوم. يعرف أخصائيو العلاج الطبيعي أيضًا الدكتور جريفينشتاين من المرضى الآخرين وهم راضون جدًا عن نتائج جراحتي وعمليات الرباط الصليبي الأخرى التي أجرى عليها العمليات الجراحية. الأخ الدكتور وفقًا لتصريحاته الخاصة، يجري جريفينشتاين عمليات جراحية لأكثر من 300 رباط صليبي سنويًا، وخاصة مع مثل هذا الإجراء اليدوي، يعد هذا الروتين والخبرة ضروريين للحصول على نتائج جيدة. br بعض النقاط الأخرى: br 1. في بعض الأحيان أوقات انتظار أطول، وهو ما لم يزعجني حقًا. أفضل الانتظار لمدة 10 دقائق أطول والحصول على علاج جيد جدًا بدلاً من الانتظار لمدة 5 دقائق فقط ثم يتم إرسالي من قبل شخص ما... 2. الجراحة فقط في العيادة الخارجية، حيث يتم إجراؤها مباشرة في الجزء الخلفي من العيادة. 3. أنت تعرف من الذي يجري لك العملية. بالنسبة لي، هذه نقطة مهمة وهي ما يبني علاقة ثقة جيدة، لأنه في الممارسة العملية فقط الدكتور جريفينشتاين والدكتور هانسن هما طبيب العمليات 4. وكان جميع الموظفين الآخرين أيضًا لطيفين للغاية ومهذبين. 5. يمكن الحصول على تكنولوجيا تقويم العظام الداخلية، وجبيرة المحرك التقويمية وما إلى ذلك مباشرة في الموقع.,يعرف الدكتور جريفينشتاين يفعله التشخيص العملية السلسة متابعة العلاج، كنت راضيًا تمامًا لقد تعرضت لتمزق الرباط الصليبي الأمامي، وهي إصابة رياضية شائعة جدًا، تعرضت يوم الأحد وأجريت عملية جراحية يوم الخميس التالي التصوير بالرنين المغناطيسي سهل المبنى المجاور تلقيت تشخيص التصوير بالرنين المغناطيسي وموعد الجراحة اللاحقة اليوم يعرف أخصائيو العلاج الطبيعي أيضًا الدكتور جريفينشتاين المرضى الآخرين وهم راضون جدًا نتائج جراحتي وعمليات الرباط الصليبي الأخرى أجرى عليها العمليات الجراحية الأخ الدكتور وفقًا لتصريحاته الخاصة، يجري جريفينشتاين عمليات جراحية لأكثر 300 رباط صليبي سنويًا، وخاصة الإجراء اليدوي، يعد الروتين والخبرة ضروريين للحصول نتائج جيدة النقاط الأخرى الأحيان أوقات انتظار أطول، يزعجني حقًا أفضل الانتظار لمدة دقائق أطول والحصول علاج جيد جدًا بدلاً الانتظار لمدة دقائق فقط يتم إرسالي شخص ... الجراحة فقط العيادة الخارجية، يتم إجراؤها مباشرة الجزء الخلفي العيادة تعرف يجري العملية بالنسبة لي، نقطة مهمة وهي يبني علاقة ثقة جيدة، لأنه الممارسة العملية فقط الدكتور جريفينشتاين والدكتور هانسن العمليات وكان الموظفين الآخرين أيضًا لطيفين للغاية ومهذبين يمكن الحصول تكنولوجيا تقويم العظام الداخلية، وجبيرة المحرك التقويمية مباشرة الموقع,ar,de,0.8333333333333333
Mein Vater ist ein jahrelanger  Patient vom Hausarzt und war 4 Wochen im Krankenhaus und Dr. Willst verweigert die häusliche Krankenpflege vom Krankenhaus weiterzuverlaengern obwohl es im Arztbrief steht. Ich nenne das Vertrauensbruch und unterlassene Hilfeleistung. Mein Vater ist 88 Jahre und muss deswegen einen neuen Hausarzt suchen . Ist das normal? Facharzt soll es tun war seine Antwort. Facharzt sagt ist der Hausarzt zuständig. Wo leben wir eigentlich ?,Mein Vater ist ein jahrelanger Patient vom Hausarzt und war 4 Wochen im Krankenhaus und Dr. Willst verweigert die häusliche Krankenpflege vom Krankenhaus weiterzuverlaengern obwohl es im Arztbrief steht. Ich nenne das Vertrauensbruch und unterlassene Hilfeleistung. Mein Vater ist 88 Jahre und muss deswegen einen neuen Hausarzt suchen . Ist das normal? Facharzt soll es tun war seine Antwort. Facharzt sagt ist der Hausarzt zuständig. Wo leben wir eigentlich ?,والدي كان مريضا لدى طبيب الأسرة منذ سنوات وكان في المستشفى لمدة 4 أسابيع والدكتور ترفض تمديد الرعاية التمريضية المنزلية من المستشفى رغم أن ذلك مكتوب في خطاب الطبيب. أسمي هذا انتهاك الثقة والفشل في تقديم المساعدة. يبلغ والدي من العمر 88 عامًا، ولذلك عليه أن يبحث عن طبيب أسرة جديد. هل هذا طبيعي؟ يجب على المتخصص أن يفعل ذلك كان جوابه. يقول الأخصائي أن طبيب الأسرة هو المسؤول. أين نعيش في الواقع؟,والدي مريضا الأسرة سنوات وكان المستشفى لمدة أسابيع والدكتور ترفض تمديد الرعاية التمريضية المنزلية المستشفى رغم مكتوب خطاب الطبيب أسمي انتهاك الثقة والفشل تقديم المساعدة يبلغ والدي العمر عامًا، ولذلك يبحث أسرة جديد طبيعي؟ يجب المتخصص يفعل جوابه يقول الأخصائي الأسرة المسؤول نعيش الواقع؟,ar,de,5.0
"Ich habe die Ärztin als eine sehr kompetente Person angetroffen, das Personal ist sehr hilfsbereit und auch kompetent","Ich habe die Ärztin als eine sehr kompetente Person angetroffen, das Personal ist sehr hilfsbereit und auch kompetent",لقد وجدت الطبيب شخصًا كفؤًا للغاية، وطاقم العمل متعاون للغاية وأكفاء أيضًا,لقد وجدت الطبيب شخصًا كفؤًا للغاية، وطاقم العمل متعاون للغاية وأكفاء أيضًا,ar,de,0.8333333333333333
